,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,monthly_downloads,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,maven_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
112,True,yfi,YFI - yearn.finance,https://github.com/yearn,"Suite of products in Decentralized Finance (DeFi) that provides lending aggregation, yield generation, and insurance..",defi,26,True,4305.0,158.0,2455.0,1685.0,322.0,91.0,3336.0,231.0,748.0,65.0,385.0,2020-01-25 23:18:57,2023-01-11 12:22:46.000,2023-01-11 12:22:46,2022-11-01 15:16:49.000,20.0,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,True,comp,COMP - Compound,https://github.com/compound-finance,"Created by the Compound Finance Team, Compound Governance Token (COMP) or (sometimes verbally Compound Coin) will be..",defi,26,True,998.0,11.0,2420.0,1447.0,185.0,145.0,869.0,93.0,53.0,465.0,63.0,2019-06-06 04:57:19,2022-12-29 17:26:20.000,2022-12-09 18:18:33,2022-09-29 17:51:28.187,2862.0,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,True,omni,OMNI - Omni,https://github.com/OmniLayer,Platform for creating and trading custom digital assets and currencies. It is a software layer built on top of the..,smart-contract-platform,26,True,30739.0,14.0,1628.0,686.0,240.0,59.0,2276.0,657.0,1337.0,,835.0,2013-10-29 16:07:00,2023-01-10 17:44:47.000,2022-12-05 16:05:07,2022-10-11 16:45:39.000,1444.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,True,akt,AKT - Akash Network,https://github.com/ovrclk,"Faster, better, and lower cost cloud built for DeFi, decentralized projects, and high growth companies, providing..",web3,26,True,3321.0,272.0,1239.0,1039.0,128.0,367.0,2859.0,614.0,802.0,5.0,375.0,2017-09-15 22:55:19,2023-01-11 16:04:29.000,2023-01-11 16:04:24,2023-01-06 15:12:50.000,5232.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,True,xec,XEC - eCash,https://github.com/bitcoin-abc,"Derived from one of the most trusted names in the cryptocurrency space, what was once known as BCHA is now eCash...",others,26,True,24699.0,630.0,1111.0,674.0,147.0,100.0,145.0,77.0,287.0,1.0,840.0,2017-05-01 09:58:15,2023-01-11 16:45:18.000,2023-01-11 16:41:32,2023-01-10 16:16:16.000,2136.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,True,bnt,BNT - Bancor Network Token,https://github.com/bancorprotocol,Standard for a new generation of cryptocurrencies called Smart Tokens.,exchange-tokens,26,True,9571.0,57.0,946.0,496.0,82.0,54.0,1540.0,79.0,818.0,57.0,64.0,2017-02-15 17:38:52,2022-11-23 07:48:53.000,2022-11-23 07:46:28,2022-11-23 07:48:04.208,1498.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,True,sbr,SBR - Saber,https://github.com/saber-hq,Cross-chain stablecoin exchange on Solana.,exchange-tokens,26,True,1681.0,10.0,904.0,227.0,28.0,354.0,1901.0,45.0,28.0,1135.0,59.0,2020-10-06 22:36:15,2023-01-11 06:06:24.000,2022-12-14 07:02:10,2022-11-22 23:15:46.774,43352.00000000001,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,True,ren,REN - REN,https://github.com/renproject,A decentralized dark pool for trustless cross-chain atomic trading of cryptocurrencies.,exchange-tokens,26,True,7944.0,39.0,821.0,311.0,154.0,486.0,883.0,114.0,116.0,256.0,104.0,2018-01-02 01:40:17,2023-01-04 04:49:25.000,2022-11-23 07:34:02,2022-11-02 04:21:41.000,51500.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,True,beam,BEAM - BEAM,https://github.com/BeamMW,Scalable confidential cryptocurrency.,privacy-coins,26,True,14261.0,202.0,718.0,210.0,98.0,796.0,69.0,264.0,2107.0,,51.0,2018-03-15 18:49:06,2023-01-10 15:31:13.094,2023-01-10 15:23:54,2023-01-09 14:05:38.719,14652.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,True,wit,WIT - Witnet,https://github.com/witnet,WITchain Provide Digital Token Development and Value Management Service for Individual and Enterprise WITchain have..,others,26,True,5123.0,125.0,443.0,151.0,50.0,112.0,2215.0,119.0,1894.0,136.0,67.0,2018-02-04 17:59:46,2023-01-11 11:11:36.000,2023-01-10 16:02:05,2022-12-23 10:44:24.000,4659.333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,True,uma,UMA - UMA,https://github.com/UMAprotocol,Decentralized financial contracts platform built to enable Universal Market Access.,defi,26,True,3652.0,154.0,424.0,270.0,71.0,69.0,3978.0,108.0,864.0,125.0,117.0,2018-07-24 19:19:53,2023-01-11 14:36:29.000,2023-01-11 13:15:01,2023-01-11 13:29:45.155,14596.0,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,True,card,CARD - Cardstack,https://github.com/cardstack,The experience layer of the decentralized internet. Cardstack is an open-source framework and consensus protocol that..,others,26,True,11422.0,501.0,364.0,79.0,43.0,351.0,3055.0,15.0,517.0,56.0,48.0,2017-01-15 14:15:10,2023-01-11 17:40:32.000,2023-01-11 14:30:44,2023-01-09 11:49:36.337,1434.0,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,True,png,PNG - Pangolin,https://github.com/pangolindex,"Community-driven decentralized exchange for Avalanche and Ethereum assets with fast settlement, low transaction fees,..",exchange-tokens,26,True,3642.0,88.0,180.0,196.0,25.0,112.0,750.0,13.0,37.0,218.0,56.0,2020-12-10 15:21:42,2023-01-11 17:48:20.000,2023-01-11 17:48:14,2022-10-06 21:54:12.000,8996.0,2.0,['avax'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,True,hbot,HBOT - Hummingbot,https://github.com/hummingbot,The Hummingbot Governance Token (HBOT) is a standard ERC-20 Ethereum token that lets holders to decide how the..,others,25,True,18363.0,654.0,5192.0,1914.0,130.0,74.0,3338.0,462.0,2263.0,,198.0,2019-04-02 21:41:52,2023-01-11 18:34:27.000,2022-12-21 11:52:41,2022-12-21 11:58:35.000,,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,True,rgt,RGT - Rari Governance Token,https://github.com/Rari-Capital,The Rari Governance Token is the native token behind Rari Capital. Rari Capital is a non-custodial DeFi robo-advisor..,defi,25,True,4359.0,6.0,4799.0,717.0,114.0,35.0,630.0,122.0,312.0,206.0,60.0,2020-08-06 20:38:40,2023-01-10 12:41:36.000,2022-12-31 00:11:55,2022-05-24 16:12:07.184,30990.0,1.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,True,mngo,MNGO - Mango,https://github.com/blockworks-foundation,No description.,exchange-tokens,25,True,3638.0,18.0,941.0,461.0,65.0,232.0,424.0,42.0,58.0,576.0,97.0,2020-12-22 03:52:31,2022-12-08 19:47:20.000,2022-12-08 19:46:29,2022-10-20 15:11:24.000,37778.0,2.0,['sol'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,True,strax,STRAX - Stratis,https://github.com/stratisproject,Fuel that powers and secures the Stratis blockchain. It is used to pay fees per transaction and as an instrument for..,smart-contract-platform,25,True,12405.0,3.0,890.0,391.0,148.0,55.0,4611.0,250.0,1026.0,102.0,187.0,2016-09-03 04:32:51,2023-01-09 10:41:32.000,2022-10-20 07:39:39,2022-10-24 18:58:45.000,2516.0,3.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,True,rbtc,RBTC - Rootstock RSK,https://github.com/rsksmart,First open-source smart contract platform with a 2-way peg to Bitcoin that also rewards the Bitcoin miners via merge-..,others,25,True,11293.0,241.0,890.0,378.0,126.0,67.0,2613.0,326.0,617.0,3.0,170.0,2017-05-16 14:47:56,2023-01-11 12:40:09.000,2023-01-05 14:31:58,2022-12-23 12:39:55.000,332.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,True,firo,FIRO - Firo,https://github.com/firoorg,"Firo, a decentralized and open source currency that provides financial privacy enabled by the Zerocoin protocol...",privacy-coins,25,True,17434.0,17.0,879.0,427.0,155.0,157.0,785.0,52.0,501.0,,603.0,2016-09-09 22:50:27,2022-12-27 07:10:00.000,2022-12-26 00:46:39,2022-12-26 15:23:35.000,15170.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,True,movr,MOVR - Moonriver,https://github.com/PureStake,Fully Ethereum-compatible smart contract parachain on Kusama. Due to this Ethereum-like design and developer-friendly..,smart-contract-platform,25,True,2825.0,183.0,860.0,288.0,50.0,135.0,2181.0,39.0,306.0,20.0,45.0,2020-02-26 12:49:15,2023-01-11 18:17:12.000,2023-01-11 18:17:11,2022-12-12 20:51:01.000,36808.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,True,osmo,OSMO - Osmosis,https://github.com/osmosis-labs,"Token of the Osmosis Hub, first DEX for IBC connected coins built on the Cosmos SDK.",exchange-tokens,25,True,5690.0,1285.0,814.0,543.0,63.0,115.0,3565.0,360.0,1248.0,,226.0,2020-10-17 09:24:41,2023-01-11 16:26:28.000,2023-01-11 13:49:51,2022-12-13 17:09:12.000,580.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,True,smh,SMH,https://github.com/spacemeshos,No description.,others,25,True,4972.0,351.0,746.0,176.0,80.0,205.0,2832.0,352.0,2327.0,41.0,96.0,2017-10-26 06:43:09,2023-01-11 16:59:20.000,2023-01-10 13:04:28,2023-01-04 11:08:55.000,198.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,True,lrc,LRC - Loopring,https://github.com/loopring,Loopring is not only a protocol but also a decentralized automated execution system that trades across the crypto-..,exchange-tokens,25,True,23682.0,664.0,651.0,187.0,204.0,17.0,3188.0,120.0,832.0,41.0,201.0,2018-01-16 07:07:31,2023-01-11 13:41:44.000,2023-01-11 13:41:28,2022-11-22 04:12:00.000,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,True,vite,VITE - Vite,https://github.com/vitelabs,A Next Generation High-performance Decentralized Application Platform.,exchange-tokens,25,True,16095.0,21.0,557.0,276.0,84.0,261.0,1164.0,46.0,100.0,163.0,133.0,2018-03-27 01:26:41,2023-01-11 15:05:20.000,2022-12-19 09:57:19,2022-12-14 11:54:40.000,18364.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,True,cfg,CFG - Centrifuge,https://github.com/centrifuge,"The centrifuge token model powers centrifuge, providing the framework needed to run the platform without reliance on a..",others,25,True,2045.0,102.0,513.0,263.0,91.0,144.0,2239.0,218.0,1356.0,340.0,76.0,2018-01-18 01:11:23,2023-01-11 18:18:27.000,2023-01-11 18:13:11,2023-01-11 15:47:30.000,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,True,sc,SC - Siacoin,https://github.com/siafoundation,First decentralized storage platform secured by blockchain technology. The Sia Storage Platform leverages..,web3,25,True,28135.0,8.0,432.0,87.0,35.0,198.0,2730.0,76.0,177.0,628.0,150.0,2020-01-30 13:13:20,2023-01-08 20:42:54.000,2022-12-06 17:27:19,2022-10-12 21:18:45.000,6500.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,True,anc,ANC - Anchor Protocol,https://github.com/Anchor-Protocol,"Unique decentralized peer to peer internet cryptocurrency that provides for its users. I2P and Tor compatible, it is..",defi,25,True,9119.0,,408.0,274.0,74.0,119.0,494.0,89.0,94.0,396.0,345.0,2017-10-29 01:59:49,2023-01-08 05:16:23.000,2022-06-10 14:23:56,2022-05-03 06:45:38.386,11364.0,1.0,['luna'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,True,fet,FET - Fetch.ai,https://github.com/fetchai,Next-generation protocol built with a ready-to-go Useful Proof of Work system invented by world-leading AI minds.,metaverse,25,True,14164.0,56.0,259.0,117.0,56.0,77.0,4195.0,116.0,1404.0,30.0,101.0,2018-01-15 16:15:05,2023-01-09 18:24:33.000,2023-01-09 15:46:45,2022-12-02 16:54:01.000,1128.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,True,idna,IDNA - Idena,https://github.com/idena-network,Premine: 36 000 000 IDNA.,smart-contract-platform,25,True,1943.0,29.0,228.0,102.0,23.0,309.0,1572.0,79.0,230.0,11.0,59.0,2019-05-20 10:36:48,2023-01-10 15:58:56.000,2023-01-10 09:31:41,2022-12-16 12:54:00.000,644336.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,True,san,SAN - Santiment Network Token,https://github.com/santiment,"A Better Way to Trade Crypto-Markets Market Datafeeds, Newswires, and Crowd Sentiment Insights for the Blockchain World.",web3,25,True,11391.0,239.0,158.0,38.0,24.0,64.0,3768.0,12.0,25.0,26.0,62.0,2017-10-12 15:42:11,2023-01-11 15:33:44.000,2023-01-11 15:33:27,2022-11-04 14:48:16.858,26082.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,True,hopr,HOPR - HOPR,https://github.com/hoprnet,HOPR provides essential and compliant network-level metadata privacy for everyone. HOPR is an open incentivized mixnet..,privacy-coins,25,True,15831.0,498.0,151.0,69.0,13.0,1857.0,2906.0,248.0,1351.0,4.0,58.0,2020-08-10 11:57:55,2023-01-11 16:06:52.000,2023-01-11 09:24:51,2023-01-04 08:18:22.000,11388.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,True,gtc,GTC - Gitcoin,https://github.com/gitcoinco,Game.com is focused on creating a global gaming platform for blockchain digital currencies.,web3,24,True,21708.0,67.0,2875.0,1400.0,321.0,100.0,6271.0,1270.0,6063.0,,433.0,2017-07-10 10:52:12,2023-01-09 14:24:55.000,2023-01-09 14:24:53,2021-11-30 08:38:58.000,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,True,hnt,HNT - Helium,https://github.com/helium,"Powered by the Helium Blockchain, The Peoples Network represents a paradigm shift for decentralized wireless..",iot,24,True,13643.0,183.0,2016.0,820.0,558.0,96.0,5440.0,303.0,1165.0,,331.0,2015-01-23 22:30:51,2023-01-11 17:15:28.000,2023-01-10 20:56:47,2023-01-10 16:35:04.000,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,True,loomold,LOOMOLD - Loom Network (OLD),https://github.com/loomnetwork,Loom Networks DPoS sidechains allow for truly scalable blockchain games and DApps with the security of Ethereum..,web3,24,True,10431.0,7.0,1873.0,719.0,201.0,10.0,3021.0,360.0,658.0,400.0,377.0,2018-01-08 11:03:07,2023-01-06 07:51:20.000,2022-12-21 12:51:13,2018-02-08 15:32:42.000,,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,True,nas,NAS - Nebulas,https://github.com/nebulasio,Decentralized platform which provides a search framework for all blockchains. Nebulas is a next generation public..,smart-contract-platform,24,True,5311.0,,1420.0,622.0,306.0,60.0,261.0,112.0,292.0,476.0,133.0,2017-09-13 12:13:40,2023-01-07 02:20:39.000,2022-03-03 08:40:16,2022-03-03 08:40:57.125,464.0,3.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,True,stc,STC - Starcoin,https://github.com/starcoinorg,Student Coin aims to change the future of the digital economy. Student Coin is the first platform that allows users to..,others,24,True,3659.0,23.0,1303.0,247.0,124.0,91.0,2792.0,157.0,816.0,164.0,49.0,2020-02-06 20:26:56,2023-01-11 17:47:47.000,2023-01-10 11:22:32,2022-12-14 05:58:18.000,624.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,True,rvn,RVN - Ravencoin,https://github.com/RavenProject,"Digital peer to peer network that aims to implement a use case specific blockchain, designed to efficiently handle one..",cryptocurrency,24,True,16640.0,8.0,1031.0,633.0,218.0,28.0,734.0,157.0,346.0,,668.0,2017-07-09 21:42:06,2023-01-05 19:00:41.000,2023-01-01 01:30:35,2022-08-19 18:28:37.000,26040.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,True,kda,KDA - Kadena,https://github.com/kadena-io,"Braided, parallelized Proof Of Work consensus mechanism that improves throughput and scalability while maintaining the..",smart-contract-platform,24,True,8895.0,70.0,846.0,210.0,139.0,92.0,2935.0,242.0,403.0,5.0,104.0,2016-11-13 05:16:00,2023-01-11 18:21:50.000,2023-01-11 16:38:40,2023-01-04 17:44:23.000,6252.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,True,elf,ELF - aelf,https://github.com/aelfProject,Customizable operating system (OS) specifically for blockchains. The team is aiming for it to be the Linux system of..,web3,24,True,20670.0,128.0,787.0,211.0,158.0,27.0,2602.0,41.0,733.0,29.0,73.0,2017-11-25 07:59:31,2023-01-11 06:58:32.000,2023-01-07 03:27:05,2022-12-27 06:22:36.000,100.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,True,nkn,NKN - NKN,https://github.com/nknorg,"NKN (New Kind of Network) is a new project aiming to rebuild the Internet that will be truly open, decentralized,..",web3,24,True,2404.0,15.0,764.0,248.0,77.0,148.0,956.0,27.0,145.0,105.0,60.0,2018-01-26 12:07:15,2023-01-07 02:56:54.000,2023-01-07 02:56:54,2022-06-24 00:02:54.000,289540.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,True,ark,ARK - Ark,https://github.com/ArkEcosystem,"ARK provides users, developers, and startups with innovative blockchain technologies. Aim to create an entire..",cryptocurrency,24,True,11216.0,3.0,759.0,621.0,112.0,163.0,7569.0,85.0,2017.0,,154.0,2016-11-13 13:39:11,2023-01-10 10:25:52.000,2022-11-16 09:58:30,2022-11-16 09:58:53.000,17964.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,True,udt,UDT - Unlock Protocol,https://github.com/unlock-protocol,No description.,others,24,True,7900.0,607.0,730.0,183.0,33.0,147.0,8812.0,148.0,1807.0,1.0,54.0,2017-12-01 02:08:01,2023-01-11 17:27:53.000,2023-01-11 16:27:51,2022-12-23 17:00:48.378,2078.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,True,lat,LAT - PlatON Network,https://github.com/PlatONnetwork,No description.,others,24,True,22532.0,196.0,618.0,169.0,77.0,37.0,1405.0,20.0,674.0,12.0,553.0,2018-12-13 11:26:18,2023-01-06 06:37:40.000,2023-01-06 06:37:40,2022-12-02 03:12:10.000,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,True,xdata,XDATA - Streamr XDATA,https://github.com/streamr-dev,Unstoppable real-time data for unstoppable apps.,iot,24,True,11504.0,224.0,594.0,48.0,54.0,222.0,2650.0,14.0,21.0,33.0,88.0,2014-07-09 15:04:28,2023-01-11 13:09:29.000,2023-01-09 16:46:21,2022-12-14 12:48:25.963,4906.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,True,band,BAND - Band Protocol,https://github.com/bandprotocol,Data governance framework for Web 3.0 applications.,defi,24,True,15909.0,10.0,590.0,113.0,48.0,92.0,2748.0,242.0,1451.0,45.0,88.0,2018-05-24 02:51:09,2023-01-11 10:25:40.000,2022-11-15 08:42:29,2022-10-28 07:06:44.000,364.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,True,gbyte,GBYTE - Obyte,https://github.com/byteball,"Launched on Dec 25, 2016, Obyte is a distributed ledger based on directed acyclic graph (DAG). Thanks to absence of..",smart-contract-platform,24,True,4449.0,12.0,570.0,271.0,97.0,202.0,650.0,110.0,214.0,58.0,59.0,2016-08-14 12:51:08,2022-12-05 14:48:15.000,2022-12-05 14:48:00,2022-06-08 19:32:15.000,9654.0,3.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,True,nmc,NMC - Namecoin,https://github.com/namecoin,"Experimental open-source technology which improves decentralization, security, censorship resistance, privacy, and..",others,24,True,38265.0,600.0,562.0,189.0,72.0,25.0,316.0,198.0,195.0,,1131.0,2014-10-17 15:59:59,2023-01-09 08:22:33.000,2023-01-09 08:22:01,2022-11-21 07:44:00.000,52.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,True,pivx,PIVX - PIVX,https://github.com/PIVX-Project,PIVX means - Private - Instant - Verified - Transaction. PIVX is a form of digital online money using blockchain..,privacy-coins,24,True,19791.0,17.0,514.0,692.0,109.0,82.0,2120.0,112.0,559.0,,500.0,2016-01-30 19:20:24,2023-01-08 17:10:38.000,2022-12-07 11:06:45,2022-12-25 18:40:24.000,8382.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,True,yield,YIELD - Yield Protocol,https://github.com/yieldprotocol,No description.,defi,24,True,5864.0,210.0,467.0,125.0,22.0,130.0,755.0,39.0,224.0,42.0,50.0,2020-04-15 15:14:50,2023-01-11 16:47:22.000,2023-01-05 19:00:33,2022-11-11 10:39:56.416,5328.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,True,inst,INST - Instadapp,https://github.com/instadapp,"On Instadapp, users and developers manage and build their DeFi portfolio - the worlds most advanced platform to start..",defi,24,True,3868.0,51.0,391.0,159.0,34.0,310.0,632.0,10.0,86.0,59.0,83.0,2020-01-31 15:33:38,2023-01-11 18:43:00.000,2023-01-11 18:42:59,2022-12-13 14:13:05.758,2654.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,True,agix,AGIX - SingularityNET,https://github.com/singnet,"SingularityNET lets anyone create, share, and monetize AI services at scale. The worlds decentralized AI network has..",web3,24,True,4688.0,34.0,309.0,168.0,90.0,75.0,864.0,199.0,402.0,81.0,105.0,2017-10-18 23:24:27,2023-01-04 07:47:15.000,2022-11-02 10:25:29,2022-10-12 07:49:56.587,1156.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,True,sqt,SQT - Squidgame Token,https://github.com/subquery,"Online survival simulation game, where users can participate as players and earn great prizes by winning daily fights..",others,24,True,1421.0,151.0,255.0,98.0,30.0,100.0,967.0,79.0,339.0,3827.0,26.0,2020-12-15 02:31:38,2023-01-11 02:04:19.000,2023-01-10 22:19:49,2022-12-21 22:08:32.000,56.0,2.0,['bsc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,True,regen,REGEN - Regen,https://github.com/regen-network,Token for the Regen Network Platform.,others,24,True,2127.0,102.0,227.0,370.0,45.0,53.0,2052.0,107.0,565.0,19.0,214.0,2018-05-16 21:10:11,2023-01-11 18:11:05.000,2023-01-11 16:28:47,2023-01-05 19:43:09.000,332.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,True,waxp,WAXP - WAX,https://github.com/worldwide-asset-exchange,WAX - Worldwide Asset eXchange Its a decentralized platform that enables anyone to operate a fully functioning virtual..,metaverse,24,False,17615.0,163.0,70.0,75.0,12.0,30.0,87.0,18.0,30.0,399.0,306.0,2019-11-08 23:12:31,2023-01-07 11:33:20.000,2022-11-29 08:33:09,2022-06-21 04:39:08.305,12594.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,True,mln,MLN - Enzyme,https://github.com/enzymefinance,Private company building the open-source Melon Protocol. The Enzyme is a blockchain protocol for digital asset..,defi,23,True,6526.0,34.0,1488.0,403.0,109.0,35.0,782.0,82.0,653.0,17.0,59.0,2016-11-04 23:44:25,2022-12-15 23:20:42.000,2022-12-15 23:20:00,2022-11-23 11:37:36.964,1076.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,True,zxc,ZXC - 0xcert,https://github.com/0xcert,"Open source, permission-less protocol for certified non-fungible tokens on the blockchain. These tokens are stored in..",metaverse,23,True,3226.0,,1342.0,429.0,57.0,105.0,771.0,12.0,230.0,108.0,25.0,2018-05-07 18:12:45,2022-08-10 08:06:18.000,2022-02-27 11:05:17,2021-12-02 08:30:32.000,9258.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,True,ogn,OGN - Origin Protocol,https://github.com/originprotocol,Enabling true peer-to-peer commerce.,metaverse,23,True,23362.0,40.0,1307.0,475.0,304.0,17.0,5131.0,699.0,1955.0,,317.0,2017-08-01 22:06:57,2023-01-05 18:43:27.000,2023-01-05 10:36:45,2021-12-10 16:54:21.000,26.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,True,ok,OK - OKCash,https://github.com/okcashpro,Hybrid cryptocurrency that started with PoW mining on November 2014 to then turn into a full Proof of stake currency.,others,23,True,3914.0,75.0,1146.0,839.0,795.0,30.0,9.0,,21.0,,159.0,2016-11-30 03:52:02,2022-12-20 00:13:18.000,2022-12-20 00:13:18,2022-11-23 19:33:40.000,218.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,True,mob,MOB - MobileCoin,https://github.com/mobilecoinfoundation,No description.,privacy-coins,23,True,1920.0,159.0,1138.0,135.0,88.0,57.0,2752.0,241.0,220.0,13.0,62.0,2020-04-09 19:41:31,2023-01-11 18:27:59.000,2023-01-11 17:39:52,2022-11-15 20:19:34.000,316.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,True,grs,GRS - Groestlcoin,https://github.com/Groestlcoin,"Cryptocoin, that is optionally private. Anyone can mine it effectively, with GPU.",privacy-coins,23,True,38340.0,601.0,804.0,21.0,716.0,14.0,26.0,,18.0,,1117.0,2015-07-17 15:10:36,2023-01-06 15:49:18.000,2023-01-06 15:49:05,2022-12-07 09:01:33.000,494.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,True,oac,OAC - One Army Coin,https://github.com/onearmy,One Army Coin (OAC) is set up to empower green projects and the people involved. The utility value is to reward people..,others,23,True,6012.0,299.0,730.0,267.0,88.0,64.0,1342.0,78.0,746.0,,114.0,2016-02-27 10:27:21,2023-01-08 14:09:43.000,2023-01-03 17:40:25,2022-12-29 15:21:20.000,1604.0,2.0,['eth'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
