,group,group_id,name,homepage,description,category,projectrank,show,commit_count,recent_commit_count,star_count,fork_count,watchers_count,release_count,pr_count,open_issue_count,closed_issue_count,dependent_project_count,contributor_count,created_at,updated_at,last_commit_pushed_at,latest_stable_release_published_at,monthly_downloads,projectrank_placing,labels,trending,github_id,npm_id,maven_id,github_url,license,latest_stable_release_number,github_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,maven_url,maven_latest_release_published_at,cargo_id,github_release_downloads,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,maven_dependent_project_count,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_monthly_downloads,conda_id,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,updated_github_id
766,,hbar,hedera-sdk-js,https://github.com/hashgraph/hedera-sdk-js,Hedera Hashgraph SDK for JavaScript/TypeScript.,others,30,True,1438.0,85.0,200.0,91.0,19.0,170.0,774.0,21.0,513.0,627.0,32.0,2019-07-25 21:30:47,2022-10-24 06:55:06.000,2022-10-21 14:15:34,2022-10-21 16:27:42.000,121156.0,1.0,,,hashgraph/hedera-sdk-js,@hashgraph/sdk,,https://github.com/hashgraph/hedera-sdk-js,Apache-2.0,2.18.5,587.0,https://www.npmjs.com/package/@hashgraph/sdk,2022-10-21 14:26:29.153,40.0,121156.0,,,,,,,,,,,,,,,,,,,,,,,,
767,,eos,eos,https://github.com/EOSIO/eos,An open source smart contract platform.,others,29,False,20554.0,,11344.0,3652.0,1019.0,100.0,5996.0,357.0,4751.0,,292.0,2017-04-05 17:09:53,2022-07-27 00:17:50.000,2021-07-19 23:22:42,2021-08-24 18:22:18.000,2240.0,1.0,,,EOSIO/eos,,,https://github.com/EOSIO/eos,MIT,2.0.13,,,,,,,,,116501.0,,,,,,,,,,,,,,,,,,,,
768,,btc,bitcoinj,https://github.com/bitcoinj/bitcoinj,A library for working with Bitcoin.,others,29,True,4115.0,87.0,4446.0,2370.0,311.0,34.0,1484.0,393.0,839.0,482.0,139.0,2013-11-19 04:33:23,2022-10-20 10:26:31.000,2022-09-14 18:48:45,2021-11-17 16:20:24.000,17.0,1.0,,,bitcoinj/bitcoinj,,org.bitcoinj:bitcoinj-core,https://github.com/bitcoinj/bitcoinj,Apache-2.0,0.16.1,,,,,,https://search.maven.org/artifact/org.bitcoinj/bitcoinj-core,2021-11-17 16:20:24,,1792.0,,,,,,,,,,482.0,,,,,,,,,,
769,,snt,status-react,https://github.com/status-im/status-mobile,"a free (libre) open source, mobile OS for Ethereum.",others,29,True,7331.0,223.0,3537.0,873.0,182.0,46.0,7122.0,411.0,6586.0,,273.0,2016-02-22 21:48:48,2022-10-26 16:39:25.000,2022-10-26 15:14:25,2022-10-04 15:54:59.000,40.0,1.0,,,status-im/status-react,,,https://github.com/status-im/status-mobile,MPL-2.0,1.20.2,,,,,,,,,2765.0,,,,,,,,,,,,,,,,,,,,status-im/status-mobile
770,,trx,java-tron,https://github.com/tronprotocol/java-tron,Java implementation of the Tron whitepaper.,others,29,True,17090.0,78.0,3159.0,1150.0,351.0,68.0,3569.0,27.0,1045.0,,231.0,2017-12-26 10:20:38,2022-10-26 11:32:49.000,2022-10-24 06:17:08,2022-08-18 08:48:22.000,1463.0,1.0,,,tronprotocol/java-tron,,,https://github.com/tronprotocol/java-tron,LGPL-3.0,GreatVoyage-v4.5.2,,,,,,,,,84858.0,,,,,,,,,,,,,,,,,,,,
771,,eth,mythril,https://github.com/ConsenSys/mythril,"Security analysis tool for EVM bytecode. Supports smart contracts built for Ethereum, Hedera, Quorum, Vechain,..",others,29,True,4761.0,25.0,2786.0,573.0,70.0,292.0,907.0,86.0,699.0,95.0,83.0,2017-09-18 04:14:20,2022-10-19 14:12:49.000,2022-10-19 14:12:49,2022-09-19 18:55:00.365,4334.0,1.0,,,ConsenSys/mythril,,,https://github.com/ConsenSys/mythril,MIT,0.23.10,84.0,,,,,,,,,,,,,,,,,,,mythril,https://pypi.org/project/mythril,2022-06-20 18:11:10,4334.0,,11.0,,,,
772,,stx,stacks-blockchain,https://github.com/stacks-network/stacks-blockchain,The Stacks blockchain implementation.,others,29,True,17125.0,188.0,2706.0,553.0,191.0,89.0,1334.0,170.0,1781.0,16.0,92.0,2014-09-23 14:40:43,2022-10-26 02:45:34.000,2022-10-25 01:11:05,2022-10-25 03:32:35.000,321.0,1.0,,,blockstack/stacks-blockchain,,,https://github.com/stacks-network/stacks-blockchain,GPL-3.0,2.05.0.5.1,4.0,,,,,,,,16321.0,,,,,,,,,,,blockstore,https://pypi.org/project/blockstore,2016-05-23 15:28:22,49.0,,12.0,,,,stacks-network/stacks-blockchain
773,,fil,venus,https://github.com/filecoin-project/venus,Filecoin Full Node Implementation in Go.,others,29,True,3116.0,95.0,1960.0,408.0,134.0,210.0,2579.0,64.0,2657.0,17.0,84.0,2017-12-05 18:41:10,2022-10-26 09:34:21.000,2022-10-26 09:34:19,2022-09-05 08:03:08.000,379.0,1.0,,,filecoin-project/venus,,,https://github.com/filecoin-project/venus,Apache-2.0,1.7.1,8.0,,,,,,,,17070.0,,,,,,github.com/filecoin-project/venus,https://pkg.go.dev/github.com/filecoin-project/venus,2022-10-19 05:09:16.000,9.0,,,,,,,,,,,
774,,bnb,bsc,https://github.com/bnb-chain/bsc,A BNB Smart Chain client based on the go-ethereum fork.,others,29,True,13545.0,82.0,1851.0,750.0,89.0,34.0,356.0,71.0,680.0,4.0,738.0,2020-05-21 06:44:14,2022-10-25 07:40:53.000,2022-10-11 03:16:30,2022-10-11 03:23:29.000,7190.0,1.0,,,binance-chain/bsc,,,https://github.com/bnb-chain/bsc,LGPL-3.0,1.1.16,4.0,,,,,,,,208536.0,,,,,,,,,,,,,,,,,,,,bnb-chain/bsc
775,,eth,py-evm,https://github.com/ethereum/py-evm,A Python implementation of the Ethereum Virtual Machine.,others,29,True,3362.0,8.0,1834.0,565.0,99.0,68.0,1336.0,108.0,556.0,528.0,89.0,2016-12-27 19:36:00,2022-10-20 22:13:11.000,2022-10-20 21:59:48,2017-03-20 23:36:36.000,35190.0,1.0,,,ethereum/py-evm,,,https://github.com/ethereum/py-evm,MIT,0.1.0,467.0,,,,,,,,,,,,,,,,,,,py-evm,https://pypi.org/project/py-evm,2022-01-26 18:07:13,35190.0,,61.0,,,,
776,,hns,hsd,https://github.com/handshake-org/hsd,Handshake Daemon & Full Node.,others,29,True,6237.0,45.0,1693.0,251.0,82.0,15.0,463.0,130.0,211.0,164.0,60.0,2018-03-12 03:11:06,2022-10-13 11:12:28.000,2022-10-13 11:11:47,2022-07-26 16:57:48.000,263.0,1.0,,,handshake-org/hsd,hsd,,https://github.com/handshake-org/hsd,MIT,4.0.2,139.0,https://www.npmjs.com/package/hsd,2022-07-03 21:47:08.300,25.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,
777,,iotx,iotex-core,https://github.com/iotexproject/iotex-core,Official implementation of IoTeX blockchain protocol in Go.,others,29,True,2858.0,71.0,1437.0,293.0,102.0,225.0,2590.0,123.0,1002.0,26.0,82.0,2018-04-19 22:56:20,2022-10-26 15:55:31.000,2022-10-26 11:35:40,2022-10-20 21:09:47.000,1192.0,1.0,,,iotexproject/iotex-core,,,https://github.com/iotexproject/iotex-core,Apache-2.0,1.8.4,22.0,,,,,,,,63218.0,,,,,,github.com/iotexproject/iotex-core,https://pkg.go.dev/github.com/iotexproject/iotex-core,2022-10-16 16:29:38.000,4.0,,,,,,,,,,,
778,,stc,starcoin,https://github.com/starcoinorg/starcoin,Starcoin - A Move smart contract blockchain network that scales by layering.,others,29,True,3638.0,93.0,1274.0,224.0,124.0,87.0,2758.0,139.0,808.0,164.0,49.0,2020-02-06 20:26:56,2022-10-24 03:20:23.000,2022-10-21 14:40:56,2022-09-27 03:27:39.000,322.0,1.0,,,starcoinorg/starcoin,,,https://github.com/starcoinorg/starcoin,Apache-2.0,1.12.5,164.0,,,,,,,,9365.0,,,,,,,,,,,,,,,,,,,,
779,,xec,bitcoin-abc,https://github.com/Bitcoin-ABC/bitcoin-abc,Bitcoin ABC develops node software and infrastructure for the eCash project. This a mirror of the official Bitcoin-ABC..,others,29,True,24177.0,498.0,1102.0,672.0,147.0,100.0,128.0,93.0,287.0,,834.0,2017-05-01 09:58:15,2022-10-26 16:26:51.000,2022-10-26 16:24:45,2022-10-25 15:19:56.000,1079.0,1.0,,,Bitcoin-ABC/bitcoin-abc,,,https://github.com/Bitcoin-ABC/bitcoin-abc,MIT,0.26.4,,,,,,,,,48588.0,,,,,,,,,,,,,,,,,,,,
780,,oxen,session-desktop,https://github.com/oxen-io/session-desktop,Session Desktop - Onion routing based messenger.,others,29,True,11992.0,454.0,961.0,120.0,33.0,68.0,1628.0,200.0,711.0,,156.0,2018-08-16 03:45:21,2022-10-26 03:11:19.000,2022-10-26 03:11:19,2022-10-19 06:18:06.000,111080.0,1.0,,,oxen-io/session-desktop,,,https://github.com/oxen-io/session-desktop,GPL-3.0,1.10.3,,,,,,,,,3554575.0,,,,,,,,,,,,,,,,,,,,
781,,stx,stacks.js,https://github.com/hirosystems/stacks.js,"JavaScript libraries for identity, auth, storage and transactions on the Stacks blockchain.",others,29,True,2713.0,38.0,881.0,295.0,64.0,139.0,641.0,26.0,699.0,629.0,75.0,2014-07-21 09:14:55,2022-10-25 16:05:03.000,2022-10-19 15:44:00,2021-06-23 05:27:44.387,9017.0,1.0,,,blockstack/stacks.js,blockstack,,https://github.com/hirosystems/stacks.js,MIT,19.2.9,324.0,https://www.npmjs.com/package/blockstack,2021-06-23 05:27:44.387,305.0,9010.0,,,,,,,,,,,,,,,opendig,https://pypi.org/project/opendig,2014-07-23 15:35:06,7.0,,,,,,hirosystems/stacks.js
782,,ar,arweave-js,https://github.com/ArweaveTeam/arweave-js,Browser and Nodejs client for general interaction with the arweave protocol and gateways.,others,29,True,455.0,17.0,470.0,99.0,16.0,57.0,103.0,10.0,72.0,4094.0,39.0,2018-11-16 14:18:20,2022-09-01 04:42:47.000,2022-09-01 04:42:47,2022-08-14 13:59:50.081,158182.0,1.0,,,ArweaveTeam/arweave-js,arweave,,https://github.com/ArweaveTeam/arweave-js,MIT,1.11.6,3948.0,https://www.npmjs.com/package/arweave,2022-08-14 13:59:50.081,146.0,158182.0,,,,,,,,,,,,,,,,,,,,,,,,
783,,matic,bor,https://github.com/maticnetwork/bor,Official repository for the Matic Blockchain.,others,29,True,13764.0,94.0,460.0,258.0,52.0,51.0,391.0,9.0,171.0,71.0,675.0,2019-10-29 17:22:55,2022-10-26 11:59:04.000,2022-10-25 06:52:49,2022-08-30 12:45:24.000,364.0,1.0,,,maticnetwork/bor,,,https://github.com/maticnetwork/bor,LGPL-3.0,0.2.17,58.0,,,,,,,,12384.0,,,,,,github.com/maticnetwork/bor,https://pkg.go.dev/github.com/maticnetwork/bor,2022-08-30 10:46:26.000,13.0,,,,,,,,,,,
784,,matic,matic.js,https://github.com/maticnetwork/matic.js,Javascript developer library to interact with Matic Network.,others,29,True,1045.0,11.0,415.0,185.0,41.0,93.0,236.0,4.0,71.0,1005.0,38.0,2018-08-23 12:50:03,2022-10-11 06:52:29.000,2022-09-16 04:29:53,2022-09-16 04:34:01.596,30604.0,1.0,,,maticnetwork/matic.js,@maticnetwork/maticjs,,https://github.com/maticnetwork/matic.js,MIT,3.5.0,988.0,https://www.npmjs.com/package/@maticnetwork/maticjs,2022-09-16 04:34:01.596,17.0,30604.0,,,,,,,,,,,,,,,,,,,,,,,,
785,,dot,parity-wasm,https://github.com/paritytech/parity-wasm,WebAssembly serialization/deserialization in rust.,others,29,True,942.0,1.0,389.0,98.0,32.0,97.0,210.0,36.0,117.0,23984.0,41.0,2017-03-29 15:17:40,2022-10-01 17:07:51.000,2022-10-01 17:07:48,2022-05-26 11:28:32.718,198049.0,1.0,,,paritytech/parity-wasm,,,https://github.com/paritytech/parity-wasm,Apache-2.0,0.45.0,23688.0,,,,,,,parity-wasm,,https://crates.io/crates/parity-wasm,2022-05-26 11:28:32.718,296.0,198049.0,4876055.0,,,,,,,,,,,,,,,
786,,near,near-sdk-rs,https://github.com/near/near-sdk-rs,Rust library for writing NEAR smart contracts.,others,29,True,1044.0,42.0,364.0,167.0,17.0,35.0,525.0,142.0,277.0,1745.0,52.0,2019-06-07 22:08:29,2022-10-25 19:18:50.000,2022-10-25 07:29:35,2022-05-25 13:41:12.000,11999.333333333334,1.0,,,near/near-sdk-rs,,,https://github.com/near/near-sdk-rs,Apache-2.0,4.0.0,1720.0,,,,,,,near-sdk,,https://crates.io/crates/near-sdk,2022-08-30 15:22:34.350,25.0,11999.333333333334,129947.0,,,,,,,,,,,,,,,
787,,card,cardstack,https://github.com/cardstack/cardstack,The mono-repo for the core Cardstack framework.,others,29,True,10931.0,509.0,319.0,64.0,39.0,338.0,2848.0,10.0,517.0,54.0,40.0,2017-01-15 14:15:10,2022-10-26 18:12:18.000,2022-10-26 18:12:15,2022-08-29 17:37:47.993,972.0,1.0,,,cardstack/cardstack,@cardstack/eslint-config,,https://github.com/cardstack/cardstack,MIT,1.0.13,,https://www.npmjs.com/package/@cardstack/eslint-config,2022-08-29 17:37:47.993,54.0,972.0,,,,,,,,,,,,,,,,,,,,,,,,
788,,eth,ethereumjs-abi,https://github.com/ethereumjs/ethereumjs-abi,[DEPRECATED] Decoder and encoder for the Ethereum ABI.,others,29,False,191.0,,279.0,151.0,11.0,15.0,43.0,29.0,24.0,151459.0,16.0,2015-11-19 22:52:00,2021-12-29 11:42:17.000,2021-05-21 12:47:41,2019-08-13 10:32:39.000,1371130.0,1.0,,,ethereumjs/ethereumjs-abi,ethereumjs-abi,org.webjars.npm:ethereumjs-abi,https://github.com/ethereumjs/ethereumjs-abi,MIT,0.6.8,149114.0,https://www.npmjs.com/package/ethereumjs-abi,2019-08-13 10:30:21.462,2345.0,1371130.0,https://search.maven.org/artifact/org.webjars.npm/ethereumjs-abi,2016-07-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,
789,,luna,terra.js,https://github.com/terra-money/terra.js,"JavaScript SDK for Terra, written in TypeScript.",others,29,True,532.0,21.0,272.0,140.0,31.0,210.0,192.0,3.0,148.0,1728.0,34.0,2020-04-02 23:38:37,2022-10-19 10:11:42.000,2022-09-07 17:01:21,2022-09-06 03:23:20.725,87792.0,1.0,,,terra-money/terra.js,@terra-money/terra.js,,https://github.com/terra-money/terra.js,MIT,3.1.7,1643.0,https://www.npmjs.com/package/@terra-money/terra.js,2022-09-06 03:23:20.725,85.0,87792.0,,,,,,,,,,,,,,,,,,,,,,,,
790,,near,near-cli,https://github.com/near/near-cli,General purpose command line tools for interacting with NEAR Protocol.,others,29,True,1320.0,6.0,155.0,75.0,28.0,88.0,684.0,155.0,200.0,2356.0,42.0,2019-02-15 22:03:56,2022-10-24 17:48:04.000,2022-08-15 10:57:40,2022-08-15 10:58:59.000,19209.0,1.0,,,near/near-cli,near-cli,,https://github.com/near/near-cli,MIT,3.4.2,2355.0,https://www.npmjs.com/package/near-cli,2022-08-15 10:57:57.777,1.0,19209.0,,,,,,,,,,,,,,,,,,,,,,,,
791,,keep,keep-core,https://github.com/keep-network/keep-core,The smart contracts and reference client behind the Keep network.,others,29,False,19227.0,1369.0,92.0,55.0,15.0,159.0,2526.0,234.0,636.0,55.0,45.0,2017-08-16 00:50:35,2022-10-26 15:42:33.000,2022-10-26 12:18:48,2022-10-03 17:59:34.000,1480.0,1.0,,,keep-network/keep-core,@keep-network/keep-core,,https://github.com/keep-network/keep-core,MIT,2.0.0-m1,48.0,https://www.npmjs.com/package/@keep-network/keep-core,2022-07-05 13:59:54.696,3.0,1479.0,,,,57.0,,,,,,github.com/keep-network/keep-core,https://pkg.go.dev/github.com/keep-network/keep-core,2022-03-17 12:03:37.000,4.0,,,,,,,,,,,
792,,xmr,monero,https://github.com/monero-project/monero,"Monero: the secure, private, untraceable cryptocurrency.",others,28,True,11053.0,63.0,7400.0,3290.0,490.0,46.0,5644.0,471.0,2410.0,,368.0,2014-04-30 14:38:28,2022-10-25 21:40:59.000,2022-09-26 20:00:35,2022-09-30 18:06:18.000,380.0,1.0,,,monero-project/monero,,,https://github.com/monero-project/monero,,0.18.1.2,,,,,,,,,30790.0,,,,,,,,,,,,,,,,,,,,
793,,hbot,hummingbot/hummingbot,https://github.com/hummingbot/hummingbot,Hummingbot is open source software that helps you build trading bots that run on any exchange or blockchain.,others,28,True,17530.0,409.0,4894.0,1778.0,123.0,71.0,3236.0,516.0,2156.0,,184.0,2019-04-02 21:41:52,2022-10-26 18:45:31.000,2022-10-06 01:48:28,2022-09-30 06:27:19.000,0.0,1.0,,,hummingbot/hummingbot,,,https://github.com/hummingbot/hummingbot,Apache-2.0,1.8.0,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,
794,,uni,interface,https://github.com/Uniswap/interface,An open source interface for the Uniswap protocol.,others,28,True,3288.0,550.0,3741.0,3492.0,172.0,100.0,2624.0,544.0,1406.0,,159.0,2017-10-29 05:09:58,2022-10-26 18:05:48.000,2022-10-26 17:27:50,2022-10-26 12:12:23.000,,1.0,,,Uniswap/interface,,,https://github.com/Uniswap/interface,GPL-3.0,4.141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,neo,neo,https://github.com/neo-project/neo,NEO Smart Economy.,others,28,True,1391.0,11.0,3398.0,999.0,380.0,18.0,1637.0,128.0,1023.0,252.0,67.0,2015-05-31 17:02:33,2022-10-24 13:20:08.000,2022-10-24 13:20:01,2022-08-04 09:35:47.000,,1.0,,,neo-project/neo,,,https://github.com/neo-project/neo,MIT,3.4.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,aleo,snarkOS,https://github.com/AleoHQ/snarkOS,A Decentralized Operating System for Zero-Knowledge Applications.,others,28,True,6306.0,140.0,1624.0,309.0,67.0,22.0,1535.0,66.0,394.0,255.0,49.0,2020-02-16 21:46:21,2022-10-25 05:37:15.000,2022-10-19 20:13:08,2022-02-15 06:35:03.000,415.0,1.0,,,AleoHQ/snarkOS,,,https://github.com/AleoHQ/snarkOS,GPL-3.0,2.0.2,250.0,,,,,,,snarkos-metrics,8019.0,https://crates.io/crates/snarkos-metrics,2022-02-13 21:39:06.679,5.0,107.0,3731.0,,,,,,,,,,,,,,,
797,,nim,qr-scanner,https://github.com/nimiq/qr-scanner,Lightweight Javascript QR Code Scanner.,others,28,True,154.0,,1585.0,409.0,40.0,7.0,35.0,66.0,110.0,1128.0,14.0,2017-11-19 23:09:15,2022-10-21 16:07:39.000,2022-06-01 22:09:38,2022-02-22 22:33:48.529,59921.0,1.0,,,nimiq/qr-scanner,qr-scanner,org.webjars.npm:qr-scanner,https://github.com/nimiq/qr-scanner,MIT,1.4.1,1098.0,https://www.npmjs.com/package/qr-scanner,2022-02-22 22:33:48.529,30.0,59921.0,https://search.maven.org/artifact/org.webjars.npm/qr-scanner,2019-07-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,
798,,one,harmony,https://github.com/harmony-one/harmony,The core protocol of harmony.,others,28,True,7595.0,39.0,1460.0,260.0,100.0,65.0,3093.0,203.0,972.0,78.0,89.0,2018-05-22 01:37:50,2022-10-24 14:46:35.000,2022-10-17 09:21:03,2022-08-02 14:40:45.000,1646.0,1.0,,,harmony-one/harmony,,,https://github.com/harmony-one/harmony,LGPL-3.0,4.3.12,68.0,,,,,,,,72465.0,,,,,,github.com/harmony-one/harmony,https://pkg.go.dev/github.com/harmony-one/harmony,2022-04-05 06:13:31.000,10.0,,,,,,,,,,,
799,,eth,eth-lightwallet,https://github.com/ConsenSys/eth-lightwallet,Lightweight JS Wallet for Node and the browser.,others,28,False,264.0,,1199.0,467.0,78.0,27.0,97.0,80.0,72.0,3455.0,21.0,2015-06-12 18:56:52,2022-09-22 23:45:05.000,2019-07-16 09:15:30,2019-07-16 09:17:23.733,14507.0,1.0,,,ConsenSys/eth-lightwallet,eth-lightwallet,org.webjars.npm:eth-lightwallet,https://github.com/ConsenSys/eth-lightwallet,MIT,4.0.0,3046.0,https://www.npmjs.com/package/eth-lightwallet,2019-07-16 09:17:23.733,409.0,14507.0,https://search.maven.org/artifact/org.webjars.npm/eth-lightwallet,2018-02-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,
800,,waves,Waves,https://github.com/wavesplatform/Waves,Reference Waves Blockchain Node (client) implementation on Scala.,others,28,True,12989.0,32.0,1165.0,422.0,189.0,100.0,3403.0,36.0,343.0,,90.0,2016-04-17 08:38:48,2022-10-26 13:01:32.000,2022-10-26 13:00:26,2022-10-18 15:45:39.000,7394.0,1.0,,,wavesplatform/Waves,,com.wavesplatform:lang,https://github.com/wavesplatform/Waves,MIT,1.4.10,,,,,,https://search.maven.org/artifact/com.wavesplatform/lang,2018-09-20 00:00:00,,414093.0,,,,,,,,,,,,,,,,,,,,
801,,algo,go-algorand,https://github.com/algorand/go-algorand,Algorands official implementation in Go.,others,28,True,3356.0,209.0,1160.0,350.0,63.0,98.0,3280.0,361.0,1053.0,71.0,86.0,2019-06-11 00:48:32,2022-10-26 17:31:37.000,2022-10-26 15:23:32,2022-10-22 20:52:11.000,838.0,1.0,,,algorand/go-algorand,,,https://github.com/algorand/go-algorand,,3.11.2-stable,62.0,,,,,,,,27670.0,,,,,,github.com/algorand/go-algorand,https://pkg.go.dev/github.com/algorand/go-algorand,2021-04-24 12:53:11.000,9.0,,,,,,,,,,,
802,,nim,core-js,https://github.com/nimiq/core-js,Official JavaScript implementation of the Nimiq protocol.,others,28,True,2165.0,32.0,997.0,221.0,96.0,24.0,403.0,38.0,215.0,107.0,44.0,2017-05-09 19:33:54,2022-10-14 14:35:36.000,2022-10-04 20:02:06,2021-10-25 00:46:17.000,10318.0,1.0,,,nimiq/core-js,@nimiq/core-web,,https://github.com/nimiq/core-js,Apache-2.0,1.5.8,88.0,https://www.npmjs.com/package/@nimiq/core-web,2021-02-17 16:26:39.413,19.0,10318.0,,,,,,,,,,github.com/nimiq/core-js,https://pkg.go.dev/github.com/nimiq/core-js,2021-10-28 02:17:20.000,,,,,,,,,,,,
803,,miota,iota.js,https://github.com/iotaledger/iota.js,IOTA JavaScript.,others,28,True,1099.0,42.0,964.0,301.0,86.0,63.0,767.0,9.0,244.0,276.0,63.0,2016-09-10 08:49:13,2022-10-26 15:31:26.000,2022-09-20 18:44:41,2022-01-21 10:50:05.000,1601.0,1.0,,,iotaledger/iota.js,iota.lib.js,cljsjs:iota,https://github.com/iotaledger/iota.js,Apache-2.0,1.8.6,17.0,https://www.npmjs.com/package/iota.lib.js,2020-04-28 12:46:40.386,259.0,1601.0,https://search.maven.org/artifact/cljsjs/iota,2020-02-09 17:36:49,,62.0,,,,,,,,,,,,,,,,,,,,
804,,myst,node,https://github.com/mysteriumnetwork/node,Mysterium Network Node - official implementation of distributed VPN network (dVPN) protocol.,others,28,True,7777.0,277.0,948.0,244.0,78.0,100.0,2198.0,228.0,3036.0,5.0,43.0,2017-01-26 00:43:08,2022-10-26 16:05:27.000,2022-10-26 11:15:06,2022-10-26 07:02:08.000,2816.0,1.0,,,mysteriumnetwork/node,,network.mysterium:mobile-node,https://github.com/mysteriumnetwork/node,GPL-3.0,1.19.2,4.0,,,,,https://search.maven.org/artifact/network.mysterium/mobile-node,2022-10-21 03:16:24,,30985.0,,,,,,github.com/mysteriumnetwork/node,https://pkg.go.dev/github.com/mysteriumnetwork/node,2021-04-21 06:31:09.000,1.0,,,,,,,,,,,
805,,dot,jsonrpc,https://github.com/paritytech/jsonrpc,Rust JSON-RPC implementation.,others,28,True,771.0,,708.0,189.0,50.0,56.0,441.0,68.0,169.0,403.0,74.0,2016-11-21 15:32:15,2022-08-03 10:29:54.000,2022-06-17 15:50:56,2021-07-20 15:53:06.950,149305.0,1.0,,,paritytech/jsonrpc,,,https://github.com/paritytech/jsonrpc,MIT,18.0.0,,,,,,,,jsonrpc-core,,https://crates.io/crates/jsonrpc-core,2021-07-20 15:53:06.950,403.0,149305.0,5410006.0,,,,,,,,,,,,,,,
806,,udt,unlock,https://github.com/unlock-protocol/unlock,nlock is a protocol for memberships built on a blockchain.,others,28,True,7387.0,570.0,699.0,173.0,33.0,137.0,8268.0,110.0,1690.0,1.0,49.0,2017-12-01 02:08:01,2022-10-26 17:39:18.000,2022-10-26 17:39:18,2022-10-25 22:14:12.963,1519.0,1.0,,,unlock-protocol/unlock,@unlock-protocol/unlock-js,,https://github.com/unlock-protocol/unlock,MIT,0.30.5,1.0,https://www.npmjs.com/package/@unlock-protocol/unlock-js,2022-10-25 22:14:12.963,,1519.0,,,,,,,,,,,,,,,,,,,,,,,,
807,,eth,ethereumjs-util,https://github.com/ethereumjs/ethereumjs-util,Project is in active development and has been moved to the EthereumJS monorepo.,others,28,False,651.0,,592.0,291.0,39.0,20.0,186.0,,102.0,234221.0,41.0,2015-01-25 01:46:27,2021-06-17 09:47:50.000,2021-06-17 09:47:50,2021-03-04 18:07:49.000,7578.0,1.0,,,ethereumjs/ethereumjs-util,ethereumjs-utils,,https://github.com/ethereumjs/ethereumjs-util,MPL-2.0,7.0.9,234188.0,https://www.npmjs.com/package/ethereumjs-utils,2018-10-17 15:29:01.971,33.0,7578.0,,,,,,,,,,,,,,,,,,,,,,,,
808,,bts,bitshares-ui,https://github.com/bitshares/bitshares-ui,Fully featured Graphical User Interface / Reference Wallet for the BitShares Blockchain.,others,28,True,9673.0,39.0,516.0,564.0,79.0,79.0,1289.0,445.0,1861.0,,169.0,2015-10-12 17:36:50,2022-10-24 18:39:30.000,2022-10-11 15:27:36,2022-07-12 06:05:19.000,2609.0,1.0,,,bitshares/bitshares-ui,,,https://github.com/bitshares/bitshares-ui,MIT,5.0.220701,,,,,,,,,219228.0,,,,,,,,,,,,,,,,,,,,
809,,eth,openzeppelin-upgrades,https://github.com/OpenZeppelin/openzeppelin-upgrades,Plugins for Hardhat and Truffle to deploy and manage upgradeable contracts on Ethereum.,others,28,True,585.0,35.0,442.0,186.0,19.0,100.0,368.0,80.0,233.0,343.0,29.0,2020-06-19 20:03:11,2022-10-26 14:33:57.000,2022-10-26 14:33:51,2022-10-26 14:34:51.000,128984.0,1.0,,,OpenZeppelin/openzeppelin-upgrades,@openzeppelin/hardhat-upgrades,,https://github.com/OpenZeppelin/openzeppelin-upgrades,MIT,@openzeppelin/upgrades-core@1.20.2,165.0,https://www.npmjs.com/package/@openzeppelin/hardhat-upgrades,2022-09-27 15:04:27.986,178.0,128984.0,,,,,,,,,,,,,,,,,,,,,,,,
810,,scrt,SecretNetwork,https://github.com/scrtlabs/SecretNetwork,The Secret Network.,others,28,True,4523.0,615.0,440.0,139.0,49.0,213.0,646.0,32.0,535.0,32.0,49.0,2020-01-29 11:02:01,2022-10-26 18:16:25.000,2022-10-26 18:06:07,2022-10-19 06:08:49.411,48179.0,1.0,,,scrtlabs/SecretNetwork,secretjs,,https://github.com/scrtlabs/SecretNetwork,AGPL-3.0,1.4.5,,https://www.npmjs.com/package/secretjs,2022-10-19 06:08:49.411,32.0,46572.0,,,,51424.0,,,,,,github.com/enigmampc/EnigmaBlockchain,https://pkg.go.dev/github.com/enigmampc/EnigmaBlockchain,2022-10-06 16:33:14.000,,,,,,,,,,,,
